ESTON VARUSK, 138, -, 25.03.1984, , Põlva vald
ROOMET RATTUS, 139, -, 13.07.1981, , Põlva vald
ANDRE SAMMALKIVI, 140, -, 24.11.1981, , Põlva vald
TAMUR TENSING, 141, -, 24.03.1967, , Põlva vald
MART LILIUM, 142, -, 07.07.1988, , Põlva vald
MARET SALONEN, 143, -, 18.04.1979, , Põlva vald
AIVAR TIGASON, 144, -, 27.08.1959, , Põlva vald
MANIVALD PAULSON, 145, -, 08.02.1974, , Põlva vald
MEELIS HAINSOO, 146, -, 14.07.1972, , Põlva vald
JAAN KONKS, 147, -, 22.10.1974, , Põlva vald
TOOMAS OJASAAR, 148, -, 05.12.1992, , Põlva vald
AHTI KÄÄRIK, 149, -, 14.05.1973, , Põlva vald
IIVE KÕIMA, 150, -, 19.03.1961, , Põlva vald
MONIKA TAMM, 151, -, 06.08.1967, , Põlva vald
TÕNU LUMI, 152, Erakond Eestimaa Rohelised, 24.09.1948, , Põlva vald
GEORG PELISAAR, 153, Eesti Keskerakond, 07.12.1958, , Põlva vald
JANIKA USIN, 154, Eesti Keskerakond, 23.08.1972, , Põlva vald
ANNE NOOK, 155, Eesti Keskerakond, 17.01.1962, , Põlva vald
ESTER TUIKSOO, 156, Eesti Keskerakond, 05.03.1965, , Põlva vald
ANDRE LAINE, 157, Eesti Keskerakond, 18.03.1983, , Põlva vald
KOIT NOOK, 158, Eesti Keskerakond, 20.11.1961, , Põlva vald
ANTS VÄÄRSI, 159, Eesti Keskerakond, 20.11.1949, , Põlva vald
EVE SALUNDI, 160, Eesti Keskerakond, 17.07.1966, , Põlva vald
RANET ROOSITALU, 161, -, 22.08.1992, , Põlva vald
MARIS NEENO, 162, -, 22.08.1998, , Põlva vald
TARMO KIROTAR, 163, Eesti Keskerakond, 17.07.1963, , Põlva vald
VAIKE SOOSAAR, 164, -, 15.04.1988, , Põlva vald
AIVAR ROOP, 165, -, 23.09.1956, , Põlva vald
TARVO ASUR, 166, -, 01.09.1975, , Põlva vald
KARL TAMMISTE, 167, -, 20.09.1991, , Põlva vald
SIGNE AID, 168, -, 16.10.1973, , Põlva vald
ROMET OONE, 169, -, 25.09.1983, , Põlva vald
KÜLLI VARDJA, 170, -, 18.05.1969, , Põlva vald
TAURI ANNI, 171, Eesti Keskerakond, 18.09.1990, , Põlva vald
ANDU HANSON, 172, Eesti Keskerakond, 21.04.1964, , Põlva vald
TOIVO NARUSBEK, 173, Eesti Keskerakond, 24.09.1955, , Põlva vald
BIBI PERLOV, 174, -, 01.06.1988, , Põlva vald
KAJA PUUSTA, 175, -, 03.01.1965, , Põlva vald
KAUPO KASKLA, 176, -, 04.09.1980, , Põlva vald
KRISTEL KÜLAOTS, 177, Eesti Reformierakond, 30.10.1991, , Põlva vald
SIGRID AVALD, 178, -, 28.01.1993, , Põlva vald
KALLE KALDMÄE, 179, Eesti Keskerakond, 03.10.1980, , Põlva vald
ERIK VALDMAA, 180, -, 01.01.1984, , Põlva vald
IGOR TARO, 181, -, 01.08.1981, , Põlva vald
ANTI RÜÜTLI, 182, -, 20.05.1971, , Põlva vald
JANNO SIMSO, 183, Erakond Eesti 200, 20.07.1975, , Põlva vald
KRISTA SILDOJA, 184, Erakond Eesti 200, 01.03.1973, , Põlva vald
AHTI BLEIVE, 185, Sotsiaaldemokraatlik Erakond, 11.05.1967, , Põlva vald
MARJU MARGA, 186, -, 25.04.1979, , Põlva vald
KELI TUBIN, 187, Sotsiaaldemokraatlik Erakond, 22.12.1993, , Põlva vald
ILMAR TAGEL, 188, -, 16.02.1942, , Põlva vald
LAINE KIPPARI, 189, -, 06.11.1947, , Põlva vald
UKU KIROTOSK, 190, -, 25.06.1964, , Põlva vald
PIRET KOZLOVSKI, 191, -, 20.08.1985, , Põlva vald
RAUL OMEL, 192, -, 18.11.1972, , Põlva vald
MARTTI ALTOK, 193, Erakond Eesti 200, 01.06.1990, , Põlva vald
MARTIN RUUS, 194, -, 29.01.1984, , Põlva vald
ARNE TILK, 195, ISAMAA Erakond, 13.09.1969, , Põlva vald
KOIT JOSTOV, 196, ISAMAA Erakond, 02.12.1954, , Põlva vald
MARKO ANIJÄRV, 197, ISAMAA Erakond, 23.01.1983, , Põlva vald
KALLE KALMUS, 198, -, 16.09.1974, , Põlva vald
MAIT KUUSIK, 199, ISAMAA Erakond, 17.08.1966, , Põlva vald
ANDRES LEHESTIK, 200, -, 04.09.1962, , Põlva vald
AARE LEPASTE, 201, ISAMAA Erakond, 24.02.1970, , Põlva vald
RAUL LUSTI, 202, ISAMAA Erakond, 21.12.1967, , Põlva vald
JAANO MÄGI, 203, ISAMAA Erakond, 19.07.1988, , Põlva vald
TEELE NIGOLA, 204, ISAMAA Erakond, 24.03.1980, , Põlva vald
TOOMAS NIGOLA, 205, ISAMAA Erakond, 10.01.1981, , Põlva vald
AUGUST PAKK, 206, ISAMAA Erakond, 27.07.1955, , Põlva vald
RAINER RAHASEPP, 207, -, 08.01.1976, , Põlva vald
REIN RANDAM, 208, ISAMAA Erakond, 19.02.1944, , Põlva vald
TARVO SIILABERG, 209, ISAMAA Erakond, 05.02.1981, , Põlva vald
ROMET SIKKA, 210, -, 08.09.1977, , Põlva vald
PEETER URMAN, 211, -, 22.09.1964, , Põlva vald
KALMER VAEV, 212, Eesti Tulevikuerakond, 25.10.1963, , Põlva vald
KÜLLI VOLMER, 213, -, 14.03.1966, , Põlva vald
KAIRIT VÄRTON, 214, -, 19.11.1966, , Põlva vald
KAIDO ÕUNAPUU, 215, ISAMAA Erakond, 21.01.1969, , Põlva vald
INDREK KÄO, 216, -, 02.11.1970, , Põlva vald
ANDRES KANGRO, 217, Eesti Konservatiivne Rahvaerakond, 15.10.1976, , Põlva vald
ERJE MARRAN, 218, Eesti Konservatiivne Rahvaerakond, 22.10.1958, , Põlva vald
GAIUS GIL, 219, Eesti Konservatiivne Rahvaerakond, 15.01.1971, , Põlva vald
GREG-MATTIAS MURUMETS, 220, Eesti Konservatiivne Rahvaerakond, 25.09.2000, , Põlva vald
JANNO PAAS, 221, Eesti Konservatiivne Rahvaerakond, 23.06.1964, , Põlva vald
KAIDU LÄTT, 222, Eesti Konservatiivne Rahvaerakond, 01.03.1971, , Põlva vald
KATRIN VIILU, 223, -, 25.04.1960, , Põlva vald
LIIA SEMM, 224, Eesti Konservatiivne Rahvaerakond, 27.10.1965, , Põlva vald
MAIT VASSER, 225, Eesti Konservatiivne Rahvaerakond, 26.01.1970, , Põlva vald
MAREK ROSENBERG, 226, Eesti Konservatiivne Rahvaerakond, 12.12.1990, , Põlva vald
RAIVO ARRAK, 227, Eesti Konservatiivne Rahvaerakond, 18.02.1960, , Põlva vald
RAIVO RISTIMÄE, 228, Eesti Konservatiivne Rahvaerakond, 28.08.1954, , Põlva vald
REIN KÄSK, 229, -, 21.08.1960, , Põlva vald
ROMAN MALÕŠEV, 230, Eesti Konservatiivne Rahvaerakond, 19.11.1986, , Põlva vald
TAAVI TOBRELUTS, 231, -, 19.10.1975, , Põlva vald
TIMMU SOON, 232, Eesti Konservatiivne Rahvaerakond, 01.04.1992, , Põlva vald
TUNNE PIIPER, 233, -, 17.06.1959, , Põlva vald
TÕNU LÕBU, 234, -, 18.06.1971, , Põlva vald
ÜLLE JENS, 235, Eesti Konservatiivne Rahvaerakond, 31.08.1964, , Põlva vald
ÜLLE KANGRO, 236, Eesti Konservatiivne Rahvaerakond, 02.07.1963, , Põlva vald
ENEL LIIN, 101, ISAMAA Erakond, 12.01.1974, , Räpina vald
ULLA PREEDEN, 102, ISAMAA Erakond, 29.04.1980, , Räpina vald
KAIRI KASEARU, 103, -, 29.02.1980, , Räpina vald
VITALI RÕŽOV, 104, Eesti Keskerakond, 29.04.1964, , Räpina vald
ARGO MUST, 105, -, 26.01.1964, , Räpina vald
KAAREL TIGANIK, 106, -, 28.11.1953, , Räpina vald
LEO KÜTT, 107, -, 16.08.1954, , Räpina vald
AIRA MEITUS, 108, -, 13.06.1967, , Räpina vald
TIIU ADRIJAN, 109, -, 30.05.1963, , Räpina vald
SVEN ADAMSON, 110, ISAMAA Erakond, 16.09.1982, , Räpina vald
ANNELI HIRMO, 111, -, 19.05.1978, , Räpina vald
MEELIS JAEMAA, 112, -, 10.05.1988, , Räpina vald
ANNE KALDOJA, 113, -, 10.10.1958, , Räpina vald
KASPER KALLARI, 114, -, 16.10.2000, , Räpina vald
MAREK MIROLJUBOV, 115, -, 10.10.1978, , Räpina vald
TAAVI KULA, 116, -, 17.03.1986, , Räpina vald
KRISTIINA NAGEL, 117, -, 26.02.1964, , Räpina vald
KÄTLIN NEIMANN, 118, Eesti Iseseisvuspartei, 12.11.1980, , Räpina vald
MIRJAM OJASAAR, 119, -, 16.11.1967, , Räpina vald
LAIVI PEEDEL, 120, -, 15.11.1985, , Räpina vald
LIISI PIKKI, 121, -, 07.06.1991, , Räpina vald
ANNELI PROSA, 122, -, 30.04.1973, , Räpina vald
RAIAN PUNG, 123, -, 17.09.2002, , Räpina vald
RIHO PUUSEPP, 124, Eesti Reformierakond, 15.09.1986, , Räpina vald
JANE RAUD, 125, -, 14.05.1978, , Räpina vald
ENEKEN RAUDSAAR, 126, -, 28.03.1976, , Räpina vald
MARTEN SALVE, 127, -, 10.10.1992, , Räpina vald
TAAVO SALF, 128, -, 19.02.1988, , Räpina vald
CLAID SAKSON, 129, -, 14.05.1967, , Räpina vald
PIIA STRUNOVA, 130, -, 12.03.1973, , Räpina vald
MIIA-KERSTI SULTSMANN, 131, -, 27.02.1943, , Räpina vald
ÄLAN ZUPSMANN, 132, -, 11.11.1979, , Räpina vald
MARGUS NARUSING, 133, Eesti Keskerakond, 27.11.1964, , Räpina vald
KALLE LAHT, 134, Eesti Keskerakond, 23.07.1964, , Räpina vald
KALLE MÄLBERG, 135, -, 13.10.1948, , Räpina vald
MAIT MEENSALU, 136, Eesti Keskerakond, 24.05.1959, , Räpina vald
INGE HIRMO, 137, Eesti Keskerakond, 27.01.1954, , Räpina vald
ANDRI VÕSOKOVSKI, 138, Eesti Keskerakond, 07.07.1999, , Räpina vald
MALLE AVARMAA, 139, Eesti Keskerakond, 14.04.1968, , Räpina vald
KAUPO KLAUZER, 140, -, 27.02.1989, , Räpina vald
VIRGE MASTIK, 141, -, 19.02.1961, , Räpina vald
JANNO TAMMPERE, 142, -, 02.11.1971, , Räpina vald
VIRVE TUND, 143, Eesti Keskerakond, 27.07.1946, , Räpina vald
MADIS SEIM, 144, -, 12.08.1961, , Räpina vald
ANU PALMAR, 145, -, 23.02.1968, , Räpina vald
KAREL KÜÜTS, 146, -, 19.09.1992, , Räpina vald
AIVAR KOROTKOV, 147, Eesti Keskerakond, 22.04.1957, , Räpina vald
KERSTI MURUMETS, 148, -, 18.05.1957, , Räpina vald
VLADIMIR USSANOV, 149, -, 02.04.1955, , Räpina vald
IMBI KOPPEL, 150, -, 29.12.1964, , Räpina vald
KAIUS ZOVO, 151, Eesti Keskerakond, 05.04.1965, , Räpina vald
MERIKE PAAP, 152, Eesti Keskerakond, 06.05.1960, , Räpina vald
KAIDO PALU, 153, Sotsiaaldemokraatlik Erakond, 07.01.1970, , Räpina vald
DEIVI ORG, 154, Sotsiaaldemokraatlik Erakond, 21.08.1970, , Räpina vald
ERO PALU, 155, ISAMAA Erakond, 13.02.1966, , Räpina vald
MAARIKA LOODUS, 156, Sotsiaaldemokraatlik Erakond, 21.09.1971, , Räpina vald
BORISS RÕŽOV, 157, Sotsiaaldemokraatlik Erakond, 12.08.1947, , Räpina vald
JANA MOROZOV, 158, Sotsiaaldemokraatlik Erakond, 21.01.1976, , Räpina vald
SIIM LIISKMANN, 159, Sotsiaaldemokraatlik Erakond, 12.05.1994, , Räpina vald
ENU MÄELA, 160, -, 04.07.1932, , Räpina vald
VEIKO VIŠNAKOV, 161, -, 15.08.1981, , Räpina vald
JANNO RITSBERG, 162, -, 17.12.1990, , Räpina vald
PEETER SIBUL, 163, Eesti Reformierakond, 07.10.1965, , Räpina vald
TEET HELM, 164, Eesti Reformierakond, 08.12.1949, , Räpina vald
ENE TIGAS, 165, Eesti Reformierakond, 17.02.1966, , Räpina vald
TOOMAS HEERING, 166, Eesti Reformierakond, 30.06.1967, , Räpina vald
AINAR OIJOV, 167, Eesti Reformierakond, 30.03.1970, , Räpina vald
IVO TOMBAK, 168, Eesti Reformierakond, 18.04.1985, , Räpina vald
EVA SAAR, 169, -, 21.12.1976, , Räpina vald
MEELIS TARROS, 170, Eesti Reformierakond, 20.06.1967, , Räpina vald
VILJA KVETKOVSKI, 171, Eesti Reformierakond, 26.05.1959, , Räpina vald
INDREK AIM, 172, Eesti Reformierakond, 04.08.1979, , Räpina vald
BAIBA HEERING, 173, Eesti Reformierakond, 18.04.1988, , Räpina vald
ÜLO TUULING, 174, Eesti Reformierakond, 21.03.1965, , Räpina vald
KAIMAR KRIISKÜTT, 175, -, 01.09.1974, , Räpina vald
ALAR ASSOR, 176, Eesti Reformierakond, 11.10.1985, , Räpina vald
EVA SALA, 177, -, 20.06.1946, , Räpina vald
JAANO JUNSON, 178, Eesti Reformierakond, 20.02.1971, , Räpina vald
ÜLLE HERR, 179, Eesti Reformierakond, 12.04.1963, , Räpina vald
KAIE HIRMO, 180, Eesti Reformierakond, 25.02.1952, , Räpina vald
MATI TOLMOFF, 181, Eesti Reformierakond, 19.01.1957, , Räpina vald
TIIT KALA, 182, Eesti Konservatiivne Rahvaerakond, 19.08.1954, , Räpina vald
VLADIMIR KONDRATJEV, 183, Eesti Konservatiivne Rahvaerakond, 10.04.1954, , Räpina vald
ENDLA MITT, 184, -, 10.03.1977, , Räpina vald
DIANA SALF, 185, -, 01.11.1993, , Räpina vald
MARGE TRUMSI, 186, -, 27.03.1971, , Räpina vald
MEELIS KONSAP, 187, -, 10.07.1972, , Räpina vald
LAURI KRAMP, 188, Eesti Konservatiivne Rahvaerakond, 28.07.1983, , Räpina vald
ALARI KALVIK, 189, Eesti Konservatiivne Rahvaerakond, 04.11.1977, , Räpina vald
ANDRES TEEPALU, 190, Eesti Konservatiivne Rahvaerakond, 09.02.1968, , Räpina vald
ARTUR POLTAN, 191, -, 01.05.1980, , Räpina vald
AULIS PUNNEK, 192, Eesti Konservatiivne Rahvaerakond, 03.05.1981, , Räpina vald
EKKE TOODING, 193, -, 26.03.1955, , Räpina vald
ENDLA VAAREND, 194, -, 28.09.1953, , Räpina vald
GUNNAR ZUPSMANN, 195, Eesti Konservatiivne Rahvaerakond, 08.02.1959, , Räpina vald
HELE PILV, 196, Eesti Konservatiivne Rahvaerakond, 07.04.1974, , Räpina vald
HILLAR KOLK, 197, -, 20.02.1954, , Räpina vald
JAAN VIRRO, 198, Eesti Konservatiivne Rahvaerakond, 27.07.1969, , Räpina vald
JAANUS TASA, 199, -, 10.05.1978, , Räpina vald
JEKATERINA VALTSEVA, 200, Eesti Konservatiivne Rahvaerakond, 10.06.1983, , Räpina vald
JOONAS POOM, 201, Eesti Konservatiivne Rahvaerakond, 22.01.1987, , Räpina vald
JURI PETROV, 202, -, 17.08.1962, , Räpina vald
JÜRI VAIDLA, 203, Eesti Konservatiivne Rahvaerakond, 01.04.1947, , Räpina vald
KAIRI KIVILO-AUST, 204, Eesti Konservatiivne Rahvaerakond, 01.08.1977, , Räpina vald
KRISTI HEINSOO, 205, -, 10.09.1982, , Räpina vald
KRISTO LAINE, 206, Eesti Konservatiivne Rahvaerakond, 13.01.1993, , Räpina vald
LAURI LUIGELAHT, 207, -, 08.01.1987, , Räpina vald
LEMBIT OKSAR, 208, -, 14.01.1956, , Räpina vald
MARI KALA, 209, -, 28.02.1975, , Räpina vald
MARINA HAAMER, 210, Eesti Konservatiivne Rahvaerakond, 12.05.1963, , Räpina vald
MARTIN SEPP, 211, Eesti Konservatiivne Rahvaerakond, 12.03.1984, , Räpina vald
RAIVO HÄRMA, 212, Eesti Konservatiivne Rahvaerakond, 21.12.1952, , Räpina vald
ZINAIDA ILVES, 213, -, 20.06.1979, , Räpina vald
TARMO SALVE, 214, -, 22.11.1970, , Räpina vald
TOIVO KOKMANN, 215, Eesti Konservatiivne Rahvaerakond, 20.12.1958, , Räpina vald
TOOMAS SONGI, 216, -, 08.05.1967, , Räpina vald
TORMI TRUMSI, 217, Eesti Konservatiivne Rahvaerakond, 11.05.1993, , Räpina vald
TÕNIS NURMETALO, 218, -, 01.07.1960, , Räpina vald
VALENTIN STEPNEVSKI, 219, Eesti Konservatiivne Rahvaerakond, 31.05.1944, , Räpina vald
KÜLLI JACOBSON, 220, Eesti Tulevikuerakond, 02.04.1970, , Räpina vald
TOOMAS TOODU, 101, Eesti Reformierakond, 08.09.1988, , Häädemeeste vald
IVAR KALDASAUN, 102, -, 02.08.1975, , Häädemeeste vald
JANEK JÕE, 103, -, 27.08.1980, , Häädemeeste vald
OLGA-ANASTASIYA MAROZAVA, 104, Eesti Reformierakond, 04.01.1979, , Häädemeeste vald
ANDRUS SOOPALU, 105, Rahva Ühtsuse Erakond, 28.05.1962, , Häädemeeste vald
AULE KINK, 106, -, 22.11.1969, , Häädemeeste vald
VIRGO VAHENÕMM, 107, -, 29.11.1989, , Häädemeeste vald
ALGIS PERENS, 108, -, 27.02.1960, , Häädemeeste vald
MARGUS MUST, 109, Eesti Keskerakond, 28.08.1980, , Häädemeeste vald
RIINA LUIK, 110, -, 27.10.1967, , Häädemeeste vald
JÜRI HANSON, 111, -, 28.03.1962, , Häädemeeste vald
MAI SEPP, 112, -, 03.05.1978, , Häädemeeste vald
ALAR HUNT, 113, -, 27.02.1970, , Häädemeeste vald
IVI KASE, 114, -, 01.08.1967, , Häädemeeste vald
HEINO BUSCH, 115, -, 05.07.1949, , Häädemeeste vald
KIRTI MÄGI, 116, -, 23.09.1987, , Häädemeeste vald
ELTON JETS, 117, Eesti Keskerakond, 15.04.1979, , Häädemeeste vald
AIRE KALLAS-MADDISON, 118, -, 21.08.1981, , Häädemeeste vald
VILJAR RAUD, 119, -, 07.12.1990, , Häädemeeste vald
ANNE HANSON, 120, Eesti Keskerakond, 29.10.1958, , Häädemeeste vald
JAAN JUURIK, 121, -, 20.09.1948, , Häädemeeste vald
ASTRID ROSENBERG, 122, Eesti Keskerakond, 11.02.1996, , Häädemeeste vald
KUUNO MURU, 123, -, 14.07.1973, , Häädemeeste vald
PEETER LORENTS, 124, -, 30.06.1971, , Häädemeeste vald
JAAN PÄRNA, 125, -, 03.12.1971, , Häädemeeste vald
ANDRES PUKK, 126, Eesti Keskerakond, 24.11.1979, , Häädemeeste vald
KALEV RAUDKATS, 127, Eesti Konservatiivne Rahvaerakond, 29.06.1954, , Häädemeeste vald
LEMBIT KÜNNAPAS, 128, Eesti Konservatiivne Rahvaerakond, 01.09.1948, , Häädemeeste vald
MAREK SEIN, 129, Eesti Konservatiivne Rahvaerakond, 03.05.1976, , Häädemeeste vald
HENN SAAR, 130, Eesti Konservatiivne Rahvaerakond, 29.09.1943, , Häädemeeste vald
REET SAI, 131, Eesti Konservatiivne Rahvaerakond, 31.10.1950, , Häädemeeste vald
LIIA RAUDKATS, 132, Eesti Konservatiivne Rahvaerakond, 20.12.1966, , Häädemeeste vald
ÜLO LEPIK, 133, Eesti Konservatiivne Rahvaerakond, 08.12.1946, , Häädemeeste vald
MAARIKA PUUSEPP, 134, Eesti Konservatiivne Rahvaerakond, 27.09.1969, , Häädemeeste vald
RAIMOND LAATS, 135, Eesti Konservatiivne Rahvaerakond, 25.03.1979, , Häädemeeste vald
KALEV PUNG, 136, Eesti Konservatiivne Rahvaerakond, 09.04.1953, , Häädemeeste vald
JAANUS JÕESALU, 137, -, 06.03.1970, , Häädemeeste vald
KAREL TÖLP, 138, -, 16.10.1978, , Häädemeeste vald
KALMER METSAORU, 139, -, 13.01.1961, , Häädemeeste vald
ATTE JARI JUHANA ALFTHAN, 140, -, 12.10.1970, , Häädemeeste vald
AIVO PEDAK, 141, -, 17.04.1960, , Häädemeeste vald
ANNE KALDA, 142, -, 31.10.1958, , Häädemeeste vald
ARGO MENGEL, 143, -, 15.05.1974, , Häädemeeste vald
EGLE RUMBERG, 144, -, 21.03.1990, , Häädemeeste vald
EGLE VUTT, 145, -, 02.07.1985, , Häädemeeste vald
EIKO KALDOJA, 146, Eesti Reformierakond, 23.01.1991, , Häädemeeste vald
ENELI HEIN, 147, -, 10.07.1985, , Häädemeeste vald
GERLI LIIVA, 148, -, 25.07.1980, , Häädemeeste vald
HANNES JAAKSON, 149, -, 16.10.2002, , Häädemeeste vald
HELLE MADISSOO, 150, -, 30.01.1976, , Häädemeeste vald
ILLIMAR HELIN, 151, -, 10.03.1981, , Häädemeeste vald
INDREK KAISTE, 152, -, 25.06.1998, , Häädemeeste vald
IVO ORASMÄE, 153, -, 22.12.1976, , Häädemeeste vald
JANELI TEHVER, 154, -, 08.03.1990, , Häädemeeste vald
KAIDO AAVA, 155, -, 17.04.1963, , Häädemeeste vald
KAROL NAIRIS, 156, -, 08.04.1978, , Häädemeeste vald
KAURI KRÜGER, 157, -, 11.12.1970, , Häädemeeste vald
KERLI ÕISMETS, 158, -, 06.09.1974, , Häädemeeste vald
KÄRT ÖÖPIK, 159, -, 27.10.1985, , Häädemeeste vald
LAURI VAREP, 160, -, 13.01.1977, , Häädemeeste vald
MADIS MÄTAS, 161, -, 29.03.1992, , Häädemeeste vald
MAIA-LIISA KASVANDIK, 162, -, 16.06.1981, , Häädemeeste vald
MARIO POKASAAR, 163, -, 21.03.1985, , Häädemeeste vald
MERIKE SAKS, 164, -, 04.05.1973, , Häädemeeste vald
PILLE SIITAN, 165, -, 17.01.1978, , Häädemeeste vald
REIKO TAMM, 166, -, 13.05.1994, , Häädemeeste vald
SILVER NÕMM, 167, -, 24.12.1985, , Häädemeeste vald
TAUNO TAMM, 168, -, 20.10.1972, , Häädemeeste vald
TEET SUURSILD, 169, -, 19.11.1971, , Häädemeeste vald
TUULI KLEIN-TALI, 170, -, 29.07.1971, , Häädemeeste vald
VALDAR TAMM, 171, -, 30.06.1972, , Häädemeeste vald
VILJAR METSAORU, 172, -, 16.04.1967, , Häädemeeste vald
ÜLARI JÄRVOJA, 173, -, 03.10.1963, , Häädemeeste vald
URMAS AAVA, 174, ISAMAA Erakond, 25.04.1964, , Häädemeeste vald
KÜLLIKI KIIVER, 175, -, 30.09.1974, , Häädemeeste vald
MARIKA KOSE, 176, ISAMAA Erakond, 07.10.1971, , Häädemeeste vald
MERLI-ANNE NÕMM, 177, -, 29.09.1989, , Häädemeeste vald
TANEL ANTSON, 178, -, 23.10.1969, , Häädemeeste vald
KAAREL BORN, 179, -, 19.04.1977, , Häädemeeste vald
KALMER HÜTT, 180, -, 02.03.1962, , Häädemeeste vald
ANTS JÄRV, 181, -, 07.05.1987, , Häädemeeste vald
HARALD KALMET, 182, -, 22.01.1969, , Häädemeeste vald
VIKTOR LAARENTS, 183, -, 06.07.1953, , Häädemeeste vald
HANNES LEHE, 184, -, 24.08.1969, , Häädemeeste vald
UNO LEHTLA, 185, -, 12.11.1969, , Häädemeeste vald
KARL LOONURM, 186, -, 10.08.1997, , Häädemeeste vald
ASSO MERIRAND, 187, -, 28.01.1975, , Häädemeeste vald
AGO PAJUVÄLI, 188, -, 23.05.1965, , Häädemeeste vald
MART PETERSON, 189, -, 16.08.1987, , Häädemeeste vald
ALO SINIMÄE, 190, -, 14.07.1970, , Häädemeeste vald
VILJAR SOOMRE, 191, -, 13.08.1958, , Häädemeeste vald
TOOMAS TROSKA, 192, -, 31.10.1967, , Häädemeeste vald
EIKO TUULING, 193, -, 06.06.1983, , Häädemeeste vald
INGVAR SAARE, 101, ISAMAA Erakond, 13.06.1986, , Kihnu vald
PAAL PÕLLUSTE, 102, -, 06.01.1970, , Kihnu vald
AIVE SEPP, 103, -, 26.08.1972, , Kihnu vald
VALDO PALU, 104, -, 30.01.1956, , Kihnu vald
TAIVI VESIK, 105, -, 11.03.1972, , Kihnu vald
KÄTHLIN PALU, 106, -, 20.03.1980, , Kihnu vald
MARJU NAZAROV, 107, -, 07.03.1986, , Kihnu vald
EVALD LILLES, 108, -, 30.11.1960, , Kihnu vald
JAANUS JÜRIVETE, 109, -, 28.06.1965, , Kihnu vald
LIIS MÄTAS, 110, -, 19.07.2000, , Kihnu vald
ANNA MARIA LEMBER, 111, -, 09.06.1997, , Kihnu vald
DANIEL TAPP, 112, -, 27.01.1993, , Kihnu vald
MARTIN SEPA, 113, -, 21.01.1990, , Kihnu vald
MARIS VALM, 114, -, 14.06.1989, , Kihnu vald
MALVE LAUS, 115, Eesti Konservatiivne Rahvaerakond, 15.08.1970, , Kihnu vald
RIINA LILLES, 116, -, 24.10.1975, , Kihnu vald
RANEL SAARE, 117, -, 24.02.1998, , Kihnu vald
EGON VOHU, 118, -, 11.02.1989, , Kihnu vald
EGERT PULL, 119, -, 11.12.1992, , Kihnu vald
VEERA LEAS, 120, -, 19.11.1969, , Kihnu vald
RAIGO TŠETŠIN, 121, -, 19.02.1999, , Kihnu vald
RANDO LEAS, 122, -, 19.08.1969, , Kihnu vald
PIRET UIBU, 123, -, 26.01.1967, , Kihnu vald
ÕIE MERIMAA, 124, -, 05.02.1988, , Kihnu vald
DIANA NERLING, 125, -, 06.11.1991, , Kihnu vald
KAISA LAOS, 126, -, 16.03.2001, , Kihnu vald
EVI LEPA, 127, -, 15.09.1975, , Kihnu vald
ARMAND REINMAA, 101, -, 10.07.1977, , Lääneranna vald
VALLO KAPPAK, 102, -, 31.08.1984, , Lääneranna vald
TIINA LOBJA, 103, Eesti Reformierakond, 06.04.1956, , Lääneranna vald
AIN SAARE, 104, -, 23.01.1979, , Lääneranna vald
ARNO PEKSAR, 105, -, 27.04.1961, , Lääneranna vald
JANAR SÕBER, 106, -, 21.06.1982, , Lääneranna vald
ANNELI PIKKMETS, 107, -, 13.08.1984, , Lääneranna vald
EVA KÄÄRAMEES, 108, -, 19.02.1952, , Lääneranna vald
IREEN KANGRO, 109, -, 24.05.1983, , Lääneranna vald
MARGIT MERILA, 110, -, 15.04.1964, , Lääneranna vald
JÜRI RUMMEL, 111, -, 20.02.1974, , Lääneranna vald
MAIDU LEEVER, 112, -, 29.01.1970, , Lääneranna vald
KARMEN PIKKMETS, 113, -, 16.12.2002, , Lääneranna vald
LII URB, 114, -, 17.09.2002, , Lääneranna vald
ANDRI LOBJAKAS, 115, -, 10.03.2003, , Lääneranna vald
URSULA KUNINGAS, 116, -, 10.08.1992, , Lääneranna vald
PILLE SAATMÄE, 117, -, 03.05.1966, , Lääneranna vald
ANDRES VAAN, 118, -, 20.03.1986, , Lääneranna vald
HARDI PIKKMETS, 119, -, 31.12.1978, , Lääneranna vald
SIVAR TÕNISSON, 120, -, 31.12.1966, , Lääneranna vald
ANTS MÕLDER, 121, Eesti Keskerakond, 26.09.1955, , Lääneranna vald
KRISTEL ROHUMÄGI, 122, -, 09.04.1978, , Lääneranna vald
RAGNE KALMET, 123, -, 21.10.1987, , Lääneranna vald
KRISTINA KUKK, 124, -, 07.12.1987, , Lääneranna vald
KAJA LOTMAN, 125, -, 10.05.1960, , Lääneranna vald
PEEP PÕLDÄÄR, 126, -, 23.05.1959, , Lääneranna vald
OLAVI VAINU, 127, -, 12.10.1972, , Lääneranna vald
MART VIIPSI, 128, -, 20.02.1951, , Lääneranna vald
MAIRO KANTER, 129, -, 27.08.1989, , Lääneranna vald
ILME FIGOL, 130, -, 17.01.1960, , Lääneranna vald
KUUNO ANIJÄRV, 131, -, 08.04.1977, , Lääneranna vald
RAINER SUTT, 132, -, 13.07.1989, , Lääneranna vald
RAUL OBERSCHNEIDER, 133, ISAMAA Erakond, 06.10.1985, , Lääneranna vald
ALEKSANDER SAAK, 134, -, 09.12.1996, , Lääneranna vald
